Energy (eV),Intensity
939.4,3.413510323
939.41,3.413689562
939.42,3.413647207
939.43,3.413459197
939.44,3.413201471
939.45,3.41294997
939.46,3.412780633
939.47,3.412769399
939.48,3.412987638
939.49,3.413447013
939.5,3.414117311
939.51,3.414967452
939.52,3.415966356
939.53,3.417082944
939.54,3.418286134
939.55,3.419544848
939.56,3.420828005
939.57,3.422105325
939.58,3.423350036
939.59,3.424536334
939.6,3.425638415
939.61,3.426630474
939.62,3.427486705
939.63,3.428181305
939.64,3.428688468
939.65,3.428982783
939.66,3.429068837
939.67,3.429001863
939.68,3.428841977
939.69,3.428649293
939.7,3.428483924
939.71,3.428405984
939.72,3.428475589
939.73,3.428752851
939.74,3.429295661
939.75,3.430132797
939.76,3.431272585
939.77,3.432722927
939.78,3.434491726
939.79,3.436586883
939.8,3.4390163
939.81,3.44178788
939.82,3.444909525
939.83,3.448374086
939.84,3.452108099
939.85,3.456019843
939.86,3.460017594
939.87,3.46400963
939.88,3.467904228
939.89,3.471609667
939.9,3.475034223
939.91,3.478086872
939.92,3.480730297
939.93,3.483017979
939.94,3.48501217
939.95,3.486775117
939.96,3.488369071
939.97,3.489856281
939.98,3.491298998
939.99,3.49275947
940,3.494296924
940.01,3.495930933
940.02,3.497653171
940.03,3.499454732
940.04,3.50132671
940.05,3.503260196
940.06,3.505246285
940.07,3.507276071
940.08,3.509340646
940.09,3.511428432
940.1,3.513516059
940.11,3.515576902
940.12,3.51758434
940.13,3.519511749
940.14,3.521332506
940.15,3.523019988
940.16,3.524547571
940.17,3.52588894
940.18,3.527041412
940.19,3.528042331
940.2,3.528932911
940.21,3.529754366
940.22,3.530547911
940.23,3.531354761
940.24,3.532216128
940.25,3.533173229
940.26,3.534262816
940.27,3.535463014
940.28,3.536710638
940.29,3.537941637
940.3,3.539091961
940.31,3.540097561
940.32,3.540894386
940.33,3.541418387
940.34,3.541605515
940.35,3.54141139
940.36,3.540878601
940.37,3.540073764
940.38,3.539063495
940.39,3.537914408
940.4,3.536693119
940.41,3.535466244
940.42,3.534300399
940.43,3.533261657
940.44,3.532374098
940.45,3.531590582
940.46,3.530857066
940.47,3.530119506
940.48,3.529323859
940.49,3.528416082
940.5,3.527342131
940.51,3.526047964
940.52,3.524485006
940.53,3.522676726
940.54,3.52069743
940.55,3.518622491
940.56,3.516527281
940.57,3.514487174
940.58,3.512577542
940.59,3.510873758
940.6,3.509451195
940.61,3.508359008
940.62,3.50753025
940.63,3.506865842
940.64,3.506266705
940.65,3.505633762
940.66,3.504867933
940.67,3.50387014
940.68,3.502541304
940.69,3.500783227
940.7,3.498566366
940.71,3.495977783
940.72,3.493115867
940.73,3.490079004
940.74,3.486965584
940.75,3.483873994
940.76,3.480902623
940.77,3.478149858
940.78,3.475706909
940.79,3.473570232
940.8,3.471669318
940.81,3.469932246
940.82,3.468287099
940.83,3.466661955
940.84,3.464984895
940.85,3.463184001
940.86,3.461187352
940.87,3.458939958
940.88,3.456461921
940.89,3.453794163
940.9,3.450977603
940.91,3.448053163
940.92,3.445061763
940.93,3.442044324
940.94,3.439041766
940.95,3.43609475
940.96,3.433223621
940.97,3.430414164
940.98,3.4276488
940.99,3.424909952
941,3.422180039
941.01,3.419441485
941.02,3.41667671
941.03,3.413868136
941.04,3.41100016
941.05,3.408083296
941.06,3.405146547
941.07,3.402219306
941.08,3.399330967
941.09,3.396510923
941.1,3.393788566
941.11,3.39119329
941.12,3.388754488
941.13,3.386493286
941.14,3.384394075
941.15,3.382431046
941.16,3.38057839
941.17,3.378810297
941.18,3.377100957
941.19,3.375424561
941.2,3.3737553
941.21,3.372067476
941.22,3.370344228
941.23,3.368583748
941.24,3.366785697
941.25,3.364949735
941.26,3.363075523
941.27,3.36116272
941.28,3.359210986
941.29,3.357219983
941.3,3.355190524
941.31,3.353138709
941.32,3.351091478
941.33,3.349076
941.34,3.347119443
941.35,3.345248975
941.36,3.343491765
941.37,3.341874981
941.38,3.340425792
941.39,3.339162199
941.4,3.338061403
941.41,3.337089254
941.42,3.336211601
941.43,3.335394297
941.44,3.33460319
941.45,3.333804133
941.46,3.332962974
941.47,3.332045869
941.48,3.331043021
941.49,3.329985666
941.5,3.328909049
941.51,3.327848417
941.52,3.326839013
941.53,3.325916083
941.54,3.325114873
941.55,3.324470627
941.56,3.324015752
941.57,3.323744943
941.58,3.323626124
941.59,3.323626648
941.6,3.323713868
941.61,3.323855137
941.62,3.32401781
941.63,3.324169239
941.64,3.324276778
941.65,3.324315809
941.66,3.324297515
941.67,3.324243051
941.68,3.324173575
941.69,3.324110243
941.7,3.32407421
941.71,3.324086635
941.72,3.324168672
941.73,3.324341484
941.74,3.324626594
941.75,3.325046147
941.76,3.325622348
941.77,3.326377402
941.78,3.327333515
941.79,3.328512892
941.8,3.329937739
941.81,3.33163026
941.82,3.333610242
941.83,3.335865275
941.84,3.338360053
941.85,3.341058783
941.86,3.343925674
941.87,3.346924932
941.88,3.350020764
941.89,3.353177376
941.9,3.356358977
941.91,3.359531023
941.92,3.362664553
941.93,3.365732165
941.94,3.368706456
941.95,3.371560022
941.96,3.374265461
941.97,3.376795371
941.98,3.379122348
941.99,3.381219418
942,3.383093708
942.01,3.384810713
942.02,3.386441653
942.03,3.388057746
942.04,3.389730212
942.05,3.391530271
942.06,3.393529141
942.07,3.395798043
942.08,3.398400696
942.09,3.401300766
942.1,3.404390675
942.11,3.407561316
942.12,3.410703585
942.13,3.413708376
942.14,3.416466583
942.15,3.4188691
942.16,3.420806824
942.17,3.422208084
942.18,3.423168707
942.19,3.423831339
942.2,3.424338628
942.21,3.424833225
942.22,3.425457777
942.23,3.426354933
942.24,3.427667343
942.25,3.429536328
942.26,3.431997032
942.27,3.43490259
942.28,3.438088252
942.29,3.441389265
942.3,3.44464088
942.31,3.447678344
942.32,3.450336906
942.33,3.452451815
942.34,3.453871186
942.35,3.454615146
942.36,3.454826489
942.37,3.454650648
942.38,3.454233054
942.39,3.453719141
942.4,3.453254341
942.41,3.452984088
942.42,3.453053814
942.43,3.453569512
942.44,3.454460437
942.45,3.455606349
942.46,3.456887007
942.47,3.45818217
942.48,3.459371597
942.49,3.460335048
942.5,3.460952281
942.51,3.461104056
942.52,3.460751601
942.53,3.45999429
942.54,3.458945101
942.55,3.45771701
942.56,3.456422995
942.57,3.455176033
942.58,3.454089101
942.59,3.453275176
942.6,3.452838049
942.61,3.452758416
942.62,3.45292906
942.63,3.45324087
942.64,3.45358473
942.65,3.453851528
942.66,3.453932149
942.67,3.453717479
942.68,3.453098405
942.69,3.451996937
942.7,3.450474807
942.71,3.448632937
942.72,3.446572251
942.73,3.444393673
942.74,3.442198127
942.75,3.440086537
942.76,3.438159826
942.77,3.436518182
942.78,3.43520218
942.79,3.434149905
942.8,3.433289329
942.81,3.432548422
942.82,3.431855158
942.83,3.431137507
942.84,3.430323441
942.85,3.429340932
942.86,3.428122525
942.87,3.426662169
942.88,3.42499773
942.89,3.42316803
942.9,3.421211887
942.91,3.419168122
942.92,3.417075554
942.93,3.414973002
942.94,3.412899288
942.95,3.410886146
942.96,3.408933462
942.97,3.407032168
942.98,3.4051732
942.99,3.403347491
943,3.401545975
943.01,3.399759586
943.02,3.397979258
943.03,3.396195952
943.04,3.394402871
943.05,3.392597079
943.06,3.39077602
943.07,3.388937139
943.08,3.387077879
943.09,3.385195686
943.1,3.383288004
943.11,3.381352278
943.12,3.37938685
943.13,3.377402158
943.14,3.375417301
943.15,3.373451567
943.16,3.371524244
943.17,3.369654619
943.18,3.367861982
943.19,3.36616562
943.2,3.364584821
943.21,3.363135963
943.22,3.361822324
943.23,3.360643491
943.24,3.359599053
943.25,3.358688598
943.26,3.357911714
943.27,3.35726799
943.28,3.356757013
943.29,3.356378299
943.3,3.356125439
943.31,3.355981804
943.32,3.355929753
943.33,3.355951645
943.34,3.356029839
943.35,3.356146694
943.36,3.35628457
943.37,3.356425825
943.38,3.356553411
943.39,3.356658265
943.4,3.356737051
943.41,3.356786562
943.42,3.356803587
943.43,3.356784917
943.44,3.356727344
943.45,3.356627657
943.46,3.356482648
943.47,3.356294073
943.48,3.356086093
943.49,3.355889186
943.5,3.355733829
943.51,3.355650502
943.52,3.355669682
943.53,3.355821846
943.54,3.356137474
943.55,3.356646728
943.56,3.357354009
943.57,3.358219215
943.58,3.359197828
943.59,3.360245329
943.6,3.3613172
943.61,3.362368923
943.62,3.36335598
943.63,3.364233853
943.64,3.364962849
943.65,3.365568494
943.66,3.366123172
943.67,3.366700293
943.68,3.367373268
943.69,3.368215506
943.7,3.369300417
943.71,3.370701413
943.72,3.372491903
943.73,3.37471967
943.74,3.377316672
943.75,3.380182157
943.76,3.383215372
943.77,3.386315563
943.78,3.389381978
943.79,3.392313863
943.8,3.395010465
943.81,3.397371897
943.82,3.399369582
943.83,3.4010983
943.84,3.4026651
943.85,3.404177032
943.86,3.405741144
943.87,3.407464484
943.88,3.409454101
943.89,3.411817045
943.9,3.414651714
943.91,3.417939364
943.92,3.421576961
943.93,3.425459617
943.94,3.429482443
943.95,3.433540554
943.96,3.43752906
943.97,3.441343075
943.98,3.444877709
943.99,3.448056695
944,3.450933327
944.01,3.453597552
944.02,3.456139317
944.03,3.458648571
944.04,3.461215263
944.05,3.463929339
944.06,3.466880748
944.07,3.470158624
944.08,3.473784749
944.09,3.477664215
944.1,3.481690486
944.11,3.485757027
944.12,3.489757303
944.13,3.493584778
944.14,3.497132917
944.15,3.500295184
944.16,3.502974005
944.17,3.505193437
944.18,3.507065185
944.19,3.508702888
944.2,3.510220186
944.21,3.511730718
944.22,3.513348124
944.23,3.515186042
944.24,3.517358114
944.25,3.519953796
944.26,3.52295288
944.27,3.526304084
944.28,3.529956124
944.29,3.533857718
944.3,3.53795758
944.31,3.542204428
944.32,3.546546977
944.33,3.550933921
944.34,3.55531204
944.35,3.559624789
944.36,3.563815297
944.37,3.567826689
944.38,3.571602091
944.39,3.575084629
944.4,3.57821743
944.41,3.580943619
944.42,3.583213925
944.43,3.585082479
944.44,3.586678038
944.45,3.588131012
944.46,3.589571811
944.47,3.591130845
944.48,3.592938523
944.49,3.595125256
944.5,3.597821452
944.51,3.601113843
944.52,3.604890723
944.53,3.608984071
944.54,3.613225859
944.55,3.617448061
944.56,3.62148265
944.57,3.6251616
944.58,3.628316883
944.59,3.630781862
944.6,3.632505779
944.61,3.633639261
944.62,3.634353084
944.63,3.634818021
944.64,3.635204844
944.65,3.635684329
944.66,3.636427248
944.67,3.637604376
944.68,3.639373738
944.69,3.641719582
944.7,3.644500556
944.71,3.647572514
944.72,3.650791312
944.73,3.654012807
944.74,3.657092853
944.75,3.659887305
944.76,3.66225202
944.77,3.664079847
944.78,3.665431988
944.79,3.666417505
944.8,3.667145464
944.81,3.66772493
944.82,3.66826497
944.83,3.66887465
944.84,3.669663035
944.85,3.670738463
944.86,3.672148242
944.87,3.673833455
944.88,3.675724535
944.89,3.677751919
944.9,3.679846041
944.91,3.681937336
944.92,3.68395624
944.93,3.685833187
944.94,3.687502263
944.95,3.688947401
944.96,3.690188621
944.97,3.691246748
944.98,3.692142605
944.99,3.692897018
945,3.69353081
945.01,3.694064805
945.02,3.694519829
945.03,3.694911665
945.04,3.695233123
945.05,3.695470473
945.06,3.695609982
945.07,3.695637917
945.08,3.695540546
945.09,3.695304136
945.1,3.694914956
945.11,3.694359467
945.12,3.693640456
945.13,3.692789171
945.14,3.691839715
945.15,3.690826195
945.16,3.689782716
945.17,3.688743381
945.18,3.687742298
945.19,3.686813569
945.2,3.685987976
945.21,3.685250762
945.22,3.684554164
945.23,3.683849678
945.24,3.683088801
945.25,3.68222303
945.26,3.681203862
945.27,3.679982793
945.28,3.678511321
945.29,3.676760484
945.3,3.67479055
945.31,3.672687239
945.32,3.670536275
945.33,3.66842338
945.34,3.666434277
945.35,3.66465469
945.36,3.663170341
945.37,3.662066319
945.38,3.661374
945.39,3.661030985
945.4,3.660965439
945.41,3.661105528
945.42,3.661379417
945.43,3.661715272
945.44,3.662041257
945.45,3.662285539
945.46,3.662378327
945.47,3.662277867
945.48,3.661962764
945.49,3.66141208
945.5,3.660604876
945.51,3.659520213
945.52,3.658137153
945.53,3.656434757
945.54,3.654392086
945.55,3.652003075
945.56,3.649329689
945.57,3.64645333
945.58,3.643455403
945.59,3.640417312
945.6,3.63742046
945.61,3.634546254
945.62,3.631876095
945.63,3.629490736
945.64,3.627415238
945.65,3.625577293
945.66,3.623894777
945.67,3.622285565
945.68,3.620667533
945.69,3.618958555
945.7,3.617076507
945.71,3.614939264
945.72,3.612471944
945.73,3.609699237
945.74,3.606718238
945.75,3.60362767
945.76,3.600526259
945.77,3.597512729
945.78,3.594685807
945.79,3.592144216
945.8,3.589986682
945.81,3.588284518
945.82,3.586983453
945.83,3.585993268
945.84,3.585223741
945.85,3.584584652
945.86,3.583985778
945.87,3.583336899
945.88,3.582547794
945.89,3.581528757
945.9,3.580234245
945.91,3.578696054
945.92,3.576953789
945.93,3.575047055
945.94,3.573015461
945.95,3.570898611
945.96,3.568736113
945.97,3.566567571
945.98,3.564431251
945.99,3.562346911
946,3.560320837
946.01,3.558359011
946.02,3.556467414
946.03,3.554652027
946.04,3.55291883
946.05,3.551273805
946.06,3.549722933
946.07,3.548272872
946.08,3.546933386
946.09,3.545715127
946.1,3.544628752
946.11,3.543684913
946.12,3.542894266
946.13,3.542267463
946.14,3.541815161
946.15,3.541547777
946.16,3.541455601
946.17,3.541493606
946.18,3.541613196
946.19,3.541765772
946.2,3.541902738
946.21,3.541975493
946.22,3.541935442
946.23,3.541733986
946.24,3.54132587
946.25,3.540712022
946.26,3.539927043
946.27,3.539006302
946.28,3.537985167
946.29,3.536899007
946.3,3.535783188
946.31,3.53467308
946.32,3.53360405
946.33,3.532603651
946.34,3.531663513
946.35,3.530764947
946.36,3.529889263
946.37,3.529017771
946.38,3.528131783
946.39,3.527212607
946.4,3.526241556
946.41,3.525200168
946.42,3.524089694
946.43,3.522946012
946.44,3.521808514
946.45,3.52071659
946.46,3.519709629
946.47,3.518827021
946.48,3.518108158
946.49,3.517592429
946.5,3.517315091
946.51,3.517254192
946.52,3.517345998
946.53,3.517525823
946.54,3.517728979
946.55,3.51789078
946.56,3.51794654
946.57,3.517831571
946.58,3.517481189
946.59,3.516850283
946.6,3.515983903
946.61,3.514953032
946.62,3.513828657
946.63,3.512681766
946.64,3.511583343
946.65,3.510604378
946.66,3.509815855
946.67,3.509288207
946.68,3.509043765
946.69,3.509020236
946.7,3.50914673
946.71,3.509352355
946.72,3.509566222
946.73,3.50971744
946.74,3.509735117
946.75,3.509548363
946.76,3.509091637
946.77,3.50837362
946.78,3.507457275
946.79,3.50640681
946.8,3.505286432
946.81,3.504160348
946.82,3.503092765
946.83,3.502147889
946.84,3.501389928
946.85,3.500868428
946.86,3.500565311
946.87,3.500443011
946.88,3.500463959
946.89,3.500590589
946.9,3.500785332
946.91,3.501010621
946.92,3.501228888
946.93,3.501402758
946.94,3.5015116
946.95,3.50156429
946.96,3.501572708
946.97,3.501548732
946.98,3.501504241
946.99,3.501451115
947,3.501401234
947.01,3.501366475
947.02,3.501357857
947.03,3.501374411
947.04,3.501406389
947.05,3.501443843
947.06,3.501476824
947.07,3.501495381
947.08,3.501489567
947.09,3.501449433
947.1,3.501365028
947.11,3.501231849
947.12,3.50107055
947.13,3.500909048
947.14,3.50077526
947.15,3.500697103
947.16,3.500702493
947.17,3.500819349
947.18,3.501075586
947.19,3.501498909
947.2,3.502098261
947.21,3.502849485
947.22,3.503725046
947.23,3.504697408
947.24,3.505739038
947.25,3.506822401
947.26,3.507919961
947.27,3.509004186
947.28,3.51004894
947.29,3.51104761
947.3,3.512007904
947.31,3.512937858
947.32,3.51384551
947.33,3.514738896
947.34,3.515626053
947.35,3.516515019
947.36,3.517413829
947.37,3.518328705
947.38,3.519257465
947.39,3.520195495
947.4,3.521138183
947.41,3.522080916
947.42,3.523019081
947.43,3.523948065
947.44,3.524863254
947.45,3.525760095
947.46,3.526639109
947.47,3.527509794
947.48,3.528382565
947.49,3.529267837
947.5,3.530176024
947.51,3.531117543
947.52,3.532102806
947.53,3.53314223
947.54,3.534244365
947.55,3.535391731
947.56,3.536547723
947.57,3.537675296
947.58,3.538737403
947.59,3.539696997
947.6,3.540517032
947.61,3.541160461
947.62,3.541590238
947.63,3.541783735
947.64,3.541785174
947.65,3.541658141
947.66,3.541466222
947.67,3.541273003
947.68,3.541142071
947.69,3.541137011
947.7,3.541321411
947.71,3.541758351
947.72,3.542466183
947.73,3.543384084
947.74,3.544443124
947.75,3.545574375
947.76,3.546708905
947.77,3.547777786
947.78,3.548712087
947.79,3.549442878
947.8,3.549906428
947.81,3.550111739
947.82,3.550121335
947.83,3.549998977
947.84,3.549808431
947.85,3.549613458
947.86,3.549477824
947.87,3.549465291
947.88,3.549639624
947.89,3.550050065
947.9,3.550678426
947.91,3.551486952
947.92,3.552437891
947.93,3.553493485
947.94,3.554615981
947.95,3.555767623
947.96,3.556910657
947.97,3.558007521
947.98,3.559037788
947.99,3.560011414
948,3.56094147
948.01,3.561841028
948.02,3.56272316
948.03,3.563600937
948.04,3.56448743
948.05,3.565395713
948.06,3.566337777
948.07,3.567310495
948.08,3.568299593
948.09,3.569290541
948.1,3.570268806
948.11,3.571219858
948.12,3.572129163
948.13,3.572982191
948.14,3.57376441
948.15,3.574469796
948.16,3.5751319
948.17,3.575795777
948.18,3.576506482
948.19,3.57730907
948.2,3.578248595
948.21,3.579370114
948.22,3.58071868
948.23,3.582338834
948.24,3.584229124
948.25,3.586306442
948.26,3.588479284
948.27,3.590656146
948.28,3.592745524
948.29,3.594655916
948.3,3.596295816
948.31,3.597573723
948.32,3.59840553
948.33,3.598811111
948.34,3.598887082
948.35,3.598731846
948.36,3.598443811
948.37,3.59812138
948.38,3.59786296
948.39,3.597766956
948.4,3.597931774
948.41,3.598430457
948.42,3.599217848
948.43,3.600214388
948.44,3.601340512
948.45,3.602516655
948.46,3.603663253
948.47,3.604700741
948.48,3.605549554
948.49,3.606130695
948.5,3.606415978
948.51,3.606467581
948.52,3.606356987
948.53,3.60615568
948.54,3.605935142
948.55,3.605766858
948.56,3.60572231
948.57,3.605872983
948.58,3.606285328
948.59,3.606954944
948.6,3.607825059
948.61,3.608837672
948.62,3.609934784
948.63,3.611058394
948.64,3.612150503
948.65,3.613153112
948.66,3.614008219
948.67,3.614667805
948.68,3.615130431
948.69,3.615408243
948.7,3.615513388
948.71,3.615458012
948.72,3.615254262
948.73,3.614914284
948.74,3.614450226
948.75,3.613874223
948.76,3.613197493
948.77,3.612429619
948.78,3.611580014
948.79,3.610658091
948.8,3.609673263
948.81,3.608634944
948.82,3.607552547
948.83,3.606435485
948.84,3.605293752
948.85,3.604145529
948.86,3.603015058
948.87,3.601926724
948.88,3.600904912
948.89,3.599974008
948.9,3.599158396
948.91,3.598482461
948.92,3.597970588
948.93,3.597639047
948.94,3.597466153
948.95,3.597419141
948.96,3.597465241
948.97,3.597571686
948.98,3.597705707
948.99,3.597834534
949,3.597925401
949.01,3.597945781
949.02,3.597885055
949.03,3.597771688
949.04,3.597638184
949.05,3.597517046
949.06,3.597440779
949.07,3.597441886
949.08,3.597552873
949.09,3.597806243
949.1,3.598232354
949.11,3.598831188
949.12,3.599580216
949.13,3.600456372
949.14,3.601436594
949.15,3.602497819
949.16,3.603616982
949.17,3.604771021
949.18,3.605936872
949.19,3.607092695
949.2,3.608222378
949.21,3.609311487
949.22,3.610345584
949.23,3.611310237
949.24,3.612191008
949.25,3.612973463
949.26,3.613643167
949.27,3.614185762
949.28,3.614593949
949.29,3.614873042
949.3,3.615029661
949.31,3.615070425
949.32,3.615001954
949.33,3.614830868
949.34,3.614563787
949.35,3.61420733
949.36,3.613770256
949.37,3.613291656
949.38,3.612833136
949.39,3.612456837
949.4,3.612224901
949.41,3.612199467
949.42,3.612442678
949.43,3.613016673
949.44,3.613983594
949.45,3.615381675
949.46,3.617136977
949.47,3.619142692
949.48,3.621292006
949.49,3.623478104
949.5,3.625594173
949.51,3.627533399
949.52,3.629188968
949.53,3.630454707
949.54,3.631283118
949.55,3.631731678
949.56,3.631868764
949.57,3.631762753
949.58,3.631482019
949.59,3.631094939
949.6,3.630669888
949.61,3.630275243
949.62,3.629976048
949.63,3.629790014
949.64,3.629699656
949.65,3.629686655
949.66,3.629732689
949.67,3.629819439
949.68,3.629928584
949.69,3.630041804
949.7,3.630140778
949.71,3.630210466
949.72,3.630251248
949.73,3.630268028
949.74,3.630265713
949.75,3.630249207
949.76,3.630223417
949.77,3.630193248
949.78,3.630163607
949.79,3.630139375
949.8,3.630123359
949.81,3.630114645
949.82,3.630111929
949.83,3.630113909
949.84,3.630119284
949.85,3.63012675
949.86,3.630135006
949.87,3.630142749
949.88,3.630148739
949.89,3.630152611
949.9,3.630154652
949.91,3.630155167
949.92,3.630154459
949.93,3.630152831
949.94,3.630150587
949.95,3.630148031
949.96,3.630145466
949.97,3.630143165
949.98,3.630141259
949.99,3.630139835
950,3.630138982
950.01,3.630138789
950.02,3.630139342
950.03,3.630140731
950.04,3.630143043
950.05,3.630146364
950.06,3.630150531
950.07,3.630154934
950.08,3.630158917
950.09,3.630161823
950.1,3.630162997
950.11,3.630161781
950.12,3.630157521
950.13,3.630149559
950.14,3.630137361
950.15,3.630122135
950.16,3.630106386
950.17,3.630092651
950.18,3.630083467
950.19,3.63008137
950.2,3.630088898
950.21,3.630108586
950.22,3.630142973
950.23,3.630192902
950.24,3.630251233
950.25,3.630308477
950.26,3.630355141
950.27,3.630381736
950.28,3.63037877
950.29,3.630336752
950.3,3.630246192
950.31,3.630097759
950.32,3.629897118
950.33,3.629676882
950.34,3.629472477
950.35,3.629319331
950.36,3.629252871
950.37,3.629308524
950.38,3.629521716
950.39,3.629927876
950.4,3.630558867
950.41,3.631395617
950.42,3.632381007
950.43,3.633457003
950.44,3.634565575
950.45,3.635648689
950.46,3.636648313
950.47,3.637506415
950.48,3.638164963
950.49,3.638580866
950.5,3.638781629
950.51,3.638815581
950.52,3.638731056
950.53,3.638576387
950.54,3.638399907
950.55,3.638249949
950.56,3.638174847
950.57,3.638222806
950.58,3.638430278
950.59,3.638812546
950.6,3.639382677
950.61,3.640153743
950.62,3.641138811
950.63,3.642350951
950.64,3.643803232
950.65,3.645508723
950.66,3.647476174
950.67,3.649652408
950.68,3.651937933
950.69,3.654232139
950.7,3.656434416
950.71,3.658444154
950.72,3.660160743
950.73,3.661483575
950.74,3.662312038
950.75,3.662583026
950.76,3.662410901
950.77,3.66196247
950.78,3.66140455
950.79,3.660903956
950.8,3.660627504
950.81,3.660742009
950.82,3.661414287
950.83,3.662809866
950.84,3.664973533
950.85,3.667732374
950.86,3.67089066
950.87,3.674252662
950.88,3.677622648
950.89,3.680804891
950.9,3.68360366
950.91,3.685823225
950.92,3.687281755
950.93,3.687997069
950.94,3.688136547
950.95,3.687871183
950.96,3.687371972
950.97,3.68680991
950.98,3.68635599
950.99,3.686181209
951,3.68645656
951.01,3.687312679
951.02,3.688688882
951.03,3.69046785
951.04,3.692532256
951.05,3.694764775
951.06,3.69704808
951.07,3.699264843
951.08,3.701297738
951.09,3.703030121
951.1,3.704409578
951.11,3.705499687
951.12,3.706376206
951.13,3.707114891
951.14,3.707791502
951.15,3.708481794
951.16,3.709261527
951.17,3.710206457
951.18,3.711388068
951.19,3.71281631
951.2,3.714454968
951.21,3.716266708
951.22,3.718214195
951.23,3.720260095
951.24,3.722367073
951.25,3.724497796
951.26,3.726614928
951.27,3.728686268
951.28,3.730703984
951.29,3.73266747
951.3,3.734576121
951.31,3.736429332
951.32,3.7382265
951.33,3.739967019
951.34,3.741650285
951.35,3.743275835
951.36,3.744856615
951.37,3.746429829
951.38,3.748035227
951.39,3.749712563
951.4,3.751501591
951.41,3.753442063
951.42,3.755573731
951.43,3.75793635
951.44,3.760565
951.45,3.763427344
951.46,3.766440393
951.47,3.769519924
951.48,3.772581715
951.49,3.775541543
951.5,3.778315185
951.51,3.78081842
951.52,3.782967024
951.53,3.784698925
951.54,3.786057409
951.55,3.787117054
951.56,3.787952443
951.57,3.78863816
951.58,3.789248787
951.59,3.789858909
951.6,3.790543107
951.61,3.791375735
951.62,3.792409193
951.63,3.793656116
951.64,3.795124948
951.65,3.796824131
951.66,3.798762111
951.67,3.80094733
951.68,3.803388232
951.69,3.80609326
951.7,3.80906647
951.71,3.812248435
951.72,3.815531964
951.73,3.818808699
951.74,3.821970284
951.75,3.824908359
951.76,3.827514567
951.77,3.829680552
951.78,3.831297953
951.79,3.832301686
951.8,3.832832836
951.81,3.833093824
951.82,3.833287086
951.83,3.833615053
951.84,3.834280161
951.85,3.83548484
951.86,3.837431526
951.87,3.840321062
951.88,3.844202213
951.89,3.84884785
951.9,3.854001706
951.91,3.859407513
951.92,3.864809004
951.93,3.869949911
951.94,3.874573967
951.95,3.878424903
951.96,3.881264645
951.97,3.883118787
951.98,3.884211619
951.99,3.884772301
952,3.885029993
952.01,3.885213855
952.02,3.885553045
952.03,3.886276725
952.04,3.887614054
952.05,3.889742736
952.06,3.892594892
952.07,3.896029455
952.08,3.899905346
952.09,3.904081487
952.1,3.908416797
952.11,3.912770199
952.12,3.917000614
952.13,3.92096758
952.14,3.92459008
952.15,3.927895103
952.16,3.930921066
952.17,3.933706385
952.18,3.936289479
952.19,3.938708764
952.2,3.941002658
952.21,3.943209578
952.22,3.945368807
952.23,3.947532211
952.24,3.949761151
952.25,3.952117221
952.26,3.954662017
952.27,3.957457132
952.28,3.960564161
952.29,3.964044699
952.3,3.967960341
952.31,3.972345209
952.32,3.977102091
952.33,3.982094566
952.34,3.987186208
952.35,3.992240591
952.36,3.997121289
952.37,4.001691876
952.38,4.005815924
952.39,4.009358116
952.4,4.012290246
952.41,4.014779018
952.42,4.017011806
952.43,4.01917598
952.44,4.021458913
952.45,4.024047977
952.46,4.027130543
952.47,4.030893984
952.48,4.035509664
952.49,4.04091592
952.5,4.04687496
952.51,4.053144645
952.52,4.059482839
952.53,4.065647402
952.54,4.071396197
952.55,4.076487085
952.56,4.080677929
952.57,4.083796388
952.58,4.086004382
952.59,4.087563781
952.6,4.088736474
952.61,4.089784347
952.62,4.090969288
952.63,4.092553185
952.64,4.094797926
952.65,4.097963787
952.66,4.102154481
952.67,4.107188386
952.68,4.112853566
952.69,4.118938086
952.7,4.125230011
952.71,4.131517406
952.72,4.137588335
952.73,4.143230864
952.74,4.148243408
952.75,4.15257539
952.76,4.15629054
952.77,4.159455419
952.78,4.162136588
952.79,4.164400606
952.8,4.166314033
952.81,4.167943431
952.82,4.16935536
952.83,4.170620181
952.84,4.171826494
952.85,4.173068362
952.86,4.174439847
952.87,4.176035013
952.88,4.177947922
952.89,4.180272638
952.9,4.183103224
952.91,4.186532931
952.92,4.190575754
952.93,4.195101016
952.94,4.199962644
952.95,4.205014563
952.96,4.2101107
952.97,4.215104979
952.98,4.219851328
952.99,4.224203673
953,4.228025773
953.01,4.231325208
953.02,4.234218577
953.03,4.236825191
953.04,4.239264361
953.05,4.241655394
953.06,4.244117603
953.07,4.246770295
953.08,4.249732782
953.09,4.253092924
953.1,4.256787459
953.11,4.260707783
953.12,4.264745286
953.13,4.268791356
953.14,4.272737381
953.15,4.27647475
953.16,4.279894853
953.17,4.282889753
953.18,4.285417843
953.19,4.287558774
953.2,4.289405127
953.21,4.291049484
953.22,4.292584427
953.23,4.294102538
953.24,4.295696397
953.25,4.297458586
953.26,4.299476818
953.27,4.301767454
953.28,4.304292683
953.29,4.307013344
953.3,4.309890276
953.31,4.312884318
953.32,4.31595631
953.33,4.31906709
953.34,4.322177497
953.35,4.32525237
953.36,4.3282758
953.37,4.331237663
953.38,4.334127836
953.39,4.336936198
953.4,4.339652626
